scheduler,scenario_id,source,seed,vehicles,duration_s,generated_packets,delivered_packets,failed_attempts,deadline_dropped_packets,overflow_dropped_packets,remaining_packets,goodput_mbps,packet_delivery_ratio,scheduled_outage_fraction,availability_outage_fraction,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,deadline_miss_ratio,censored_packet_ratio,deadline_or_censored_ratio,delivered_before_expiry_ratio,undelivered_packets_at_disconnect,urgent_generated_packets,urgent_delivered_packets,urgent_packet_delivery_ratio,urgent_deadline_miss_ratio,bulk_generated_packets,bulk_delivered_packets,bulk_packet_delivery_ratio,bulk_deadline_miss_ratio,jain_fairness,demand_normalized_jain_fairness,mean_scheduled_snr_db,mean_scheduled_ber,mean_scheduled_per,mean_scheduled_relative_power,switch_count,study,setting,prediction_horizon_s,slot_duration_s,offered_load,traffic_model,traffic_class_mode,packet_bits,deadline_s,reference_snr_db,field_of_view_deg,outage_mode,sensing_model,sensing_covariance_aware,diagnostic_quick_run
link_lifetime,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3506,1640,2146,1580,0,286,1.64,0.4677695379349686,0.0,0.025,697.0121951219512,700.0000000000001,1300.0,1600.0,0.450656018254421,0.08157444381061038,0.5322304620650313,0.48391856004721157,100,0,0,0.0,0.0,0,0,0.0,0.0,0.8036165133393289,0.7963789065131004,12.044331283639924,0.00011081032147075406,0.4632871106032679,0.5670917877918519,95,traffic_model,traffic=poisson,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3506,1649,2211,1592,0,265,1.649,0.47033656588705075,0.0,0.025,738.9326864766525,800.0,1300.0,1600.0,0.4540787221905305,0.07558471192241871,0.5296634341129492,0.486574210681617,100,0,0,0.0,0.0,0,0,0.0,0.0,0.8022436970699175,0.8041661399549568,11.898600978957083,0.0001127132708568191,0.4752384941542089,0.5602825656924446,90,traffic_model,traffic=poisson,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3519,1899,898,1461,0,159,1.899,0.5396419437340153,0.0,0.025,316.06108478146393,200.0,1000.0,1500.0,0.4151747655583973,0.045183290707587385,0.46035805626598464,0.5606731620903455,117,0,0,0.0,0.0,0,0,0.0,0.0,0.7391005651570194,0.8271071096847811,13.337709915136605,3.408642139308128e-05,0.21472781954361755,0.7304598094747577,103,traffic_model,traffic=periodic,1.0,0.1,0.72,periodic,single,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3519,1902,897,1459,0,158,1.902,0.5404944586530265,0.0,0.025,387.1713985278654,300.00000000000006,1000.0,1500.0,0.41460642227905653,0.04489911906791702,0.4595055413469736,0.5615589016829052,117,0,0,0.0,0.0,0,0,0.0,0.0,0.7364978928724119,0.8270601853464339,13.309990203886219,3.413544248361768e-05,0.21839532007507215,0.7384960983617812,94,traffic_model,traffic=periodic,1.0,0.1,0.72,periodic,single,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3519,1588,2085,1748,0,183,1.588,0.4512645637965331,0.0,0.025,669.4584382871536,600.0000000000001,1400.0000000000002,1600.0,0.49673202614379086,0.05200341005967604,0.5487354362034669,0.4688514909949808,117,0,0,0.0,0.0,0,0,0.0,0.0,0.7418443263152011,0.7649862240894422,12.463621091711781,0.00011522125627641537,0.441345670574978,0.668678683500593,90,traffic_model,traffic=periodic,1.0,0.1,0.72,periodic,single,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3519,1588,2085,1748,0,183,1.588,0.4512645637965331,0.0,0.025,669.4584382871536,600.0000000000001,1400.0000000000002,1600.0,0.49673202614379086,0.05200341005967604,0.5487354362034669,0.4688514909949808,117,0,0,0.0,0.0,0,0,0.0,0.0,0.7418443263152011,0.7649862240894422,12.463621091711781,0.00011522125627641537,0.441345670574978,0.668678683500593,90,traffic_model,traffic=periodic,1.0,0.1,0.72,periodic,single,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3519,1588,2085,1748,0,183,1.588,0.4512645637965331,0.0,0.025,669.4584382871536,600.0000000000001,1400.0000000000002,1600.0,0.49673202614379086,0.05200341005967604,0.5487354362034669,0.4688514909949808,117,0,0,0.0,0.0,0,0,0.0,0.0,0.7418443263152011,0.7649862240894422,12.463621091711781,0.00011522125627641537,0.441345670574978,0.668678683500593,90,traffic_model,traffic=periodic,1.0,0.1,0.72,periodic,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,4290,1802,347,1876,0,612,1.802,0.42004662004662,0.0,0.025,235.0721420643729,100.0,1000.0,1200.0000000000002,0.4372960372960373,0.14265734265734265,0.5799533799533799,0.4462605250123824,268,0,0,0.0,0.0,0,0,0.0,0.0,0.6201344845300776,0.7514934612391134,16.131750046615274,9.628621296405757e-06,0.07719212881581597,1.3459432542263121,73,traffic_model,traffic=markov_modulated,1.0,0.1,0.72,markov_modulated,single,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,4290,993,13,2616,0,681,0.993,0.23146853146853147,0.0,0.025,294.4612286002014,200.0,1000.0,1400.0000000000002,0.6097902097902098,0.15874125874125875,0.7685314685314686,0.24591381872213966,268,0,0,0.0,0.0,0,0,0.0,0.0,0.6222012588537805,0.6114293766233233,14.533739333025585,8.137357625075507e-07,0.009310503870978086,0.5934374210355131,74,traffic_model,traffic=markov_modulated,1.0,0.1,0.72,markov_modulated,single,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,4290,1658,1325,1974,0,658,1.658,0.3864801864801865,0.0,0.025,618.9384800965018,600.0000000000001,1300.0,1500.0,0.46013986013986014,0.1533799533799534,0.6135198135198136,0.4105993065874195,268,0,0,0.0,0.0,0,0,0.0,0.0,0.6723172381071173,0.7288425636114523,13.189677550915764,7.029554000305928e-05,0.29275499436757163,0.6815917381536102,91,traffic_model,traffic=markov_modulated,1.0,0.1,0.72,markov_modulated,single,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,4290,1701,1564,1975,0,614,1.701,0.3965034965034965,0.0,0.025,638.0364491475602,600.0000000000001,1300.0,1500.0,0.4603729603729604,0.1431235431235431,0.6034965034965035,0.4212481426448737,268,0,0,0.0,0.0,0,0,0.0,0.0,0.659972286374134,0.7302404002744862,12.89449961925854,0.00010651490843938459,0.3395044407560434,0.6948223501076872,89,traffic_model,traffic=markov_modulated,1.0,0.1,0.72,markov_modulated,single,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,4290,1701,1564,1975,0,614,1.701,0.3965034965034965,0.0,0.025,638.0364491475602,600.0000000000001,1300.0,1500.0,0.4603729603729604,0.1431235431235431,0.6034965034965035,0.4212481426448737,268,0,0,0.0,0.0,0,0,0.0,0.0,0.659972286374134,0.7302404002744862,12.89449961925854,0.00010651490843938459,0.3395044407560434,0.6948223501076872,89,traffic_model,traffic=markov_modulated,1.0,0.1,0.72,markov_modulated,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,5400,3547,249,1588,0,265,3.547,0.6568518518518518,0.0,0.025,318.2971525232591,300.00000000000006,800.0,1200.0000000000002,0.2940740740740741,0.049074074074074076,0.34314814814814815,0.6736942070275403,116,0,0,0.0,0.0,0,0,0.0,0.0,0.7361239775778758,0.7361239775778761,15.380204866389368,4.9889824196566384e-06,0.04883517138927173,1.0875917759665474,119,traffic_model,traffic=saturated,1.0,0.1,0.72,saturated,single,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,5400,2698,28,2338,0,364,2.698,0.49962962962962965,0.0,0.025,525.8710155670867,500.0,1100.0,1400.0000000000002,0.43296296296296294,0.0674074074074074,0.5003703703703704,0.5124406457739791,116,0,0,0.0,0.0,0,0,0.0,0.0,0.6318396965448998,0.6318396965448998,15.152275669749228,6.113871469337371e-07,0.007141723333878806,0.8773651044855141,76,traffic_model,traffic=saturated,1.0,0.1,0.72,saturated,single,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,5400,3206,1614,1764,0,430,3.206,0.5937037037037037,0.0,0.025,840.8608858390518,800.0,1200.0000000000002,1500.0,0.32666666666666666,0.07962962962962963,0.4062962962962963,0.6089268755935423,116,0,0,0.0,0.0,0,0,0.0,0.0,0.7880876382526021,0.7880876382526023,13.170687540825446,7.469982476808388e-05,0.32461092696133864,0.7500241186620354,98,traffic_model,traffic=saturated,1.0,0.1,0.72,saturated,single,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,5400,3190,1630,1816,0,394,3.19,0.5907407407407408,0.0,0.025,891.0344827586207,900.0,1300.0,1500.0,0.3362962962962963,0.07296296296296297,0.40925925925925927,0.6058879392212726,116,0,0,0.0,0.0,0,0,0.0,0.0,0.7848507402251333,0.7848507402251332,13.21380039020628,8.954870265135773e-05,0.3318602588908066,0.7651204976587587,104,traffic_model,traffic=saturated,1.0,0.1,0.72,saturated,single,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,5400,3190,1630,1816,0,394,3.19,0.5907407407407408,0.0,0.025,891.0344827586207,900.0,1300.0,1500.0,0.3362962962962963,0.07296296296296297,0.40925925925925927,0.6058879392212726,116,0,0,0.0,0.0,0,0,0.0,0.0,0.7848507402251333,0.7848507402251332,13.21380039020628,8.954870265135773e-05,0.3318602588908066,0.7651204976587587,104,traffic_model,traffic=saturated,1.0,0.1,0.72,saturated,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3506,1622,287,1624,0,260,1.622,0.46263548203080435,0.0,0.025,274.5992601726264,200.0,900.0,1300.0,0.4632059326868226,0.07415858528237307,0.5373645179691957,0.4786072587784007,100,0,0,0.0,0.0,0,0,0.0,0.0,0.6698332599225495,0.7700148627258929,16.451540960014462,7.659610088770245e-06,0.06493553344162611,1.4265837850909222,111,traffic_class,classes=single,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3506,625,8,2579,0,302,0.625,0.1782658300057045,0.0,0.025,289.6,100.0,1000.0,1375.9999999999993,0.735596120935539,0.08613804905875641,0.8217341699942955,0.1844201829448215,100,0,0,0.0,0.0,0,0,0.0,0.0,0.6710674374457778,0.5460481826778641,13.884125662355826,3.4619283443042447e-07,0.0040824036581440385,0.472607969667667,40,traffic_class,classes=single,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3506,1618,2122,1597,0,291,1.618,0.4614945807187678,0.0,0.025,701.9777503090235,700.0000000000001,1300.0,1600.0,0.4555048488305762,0.08300057045065602,0.5385054192812322,0.4774269696075539,100,0,0,0.0,0.0,0,0,0.0,0.0,0.7939093437169258,0.7927968677190801,12.105880893152165,0.0001099239049953467,0.45726820908206434,0.5717848999684646,96,traffic_class,classes=single,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3506,1640,2146,1580,0,286,1.64,0.4677695379349686,0.0,0.025,697.0121951219512,700.0000000000001,1300.0,1600.0,0.450656018254421,0.08157444381061038,0.5322304620650313,0.48391856004721157,100,0,0,0.0,0.0,0,0,0.0,0.0,0.8036165133393289,0.7963789065131004,12.044331283639924,0.00011081032147075406,0.4632871106032679,0.5670917877918519,95,traffic_class,classes=single,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3506,1649,2211,1592,0,265,1.649,0.47033656588705075,0.0,0.025,738.9326864766525,800.0,1300.0,1600.0,0.4540787221905305,0.07558471192241871,0.5296634341129492,0.486574210681617,100,0,0,0.0,0.0,0,0,0.0,0.0,0.8022436970699175,0.8041661399549568,11.898600978957083,0.0001127132708568191,0.4752384941542089,0.5602825656924446,90,traffic_class,classes=single,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3506,1420,121,1943,0,143,1.42,0.4050199657729606,0.0,0.025,200.2112676056338,200.0,600.0000000000001,800.0,0.5541928123217341,0.04078722190530519,0.5949800342270394,0.4190026556506344,64,1238,397,0.32067851373182554,0.6680129240710824,2268,1023,0.45105820105820105,0.49206349206349204,0.5776475272938744,0.7404097131126777,17.279351075427964,3.313890934062783e-06,0.03381961192734895,1.6810924645713607,103,traffic_class,classes=urgent_bulk,1.0,0.1,0.72,poisson,urgent_bulk,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3506,591,1,2771,0,144,0.591,0.16856816885339418,0.0,0.025,220.47377326565143,100.0,800.0,1000.0,0.7903593839132915,0.04107244723331432,0.8314318311466058,0.1743877249926232,64,1238,156,0.1260096930533118,0.8610662358642972,2268,435,0.1917989417989418,0.7517636684303352,0.6726968077423082,0.5484243987927154,13.933825816629023,3.4619283441083683e-07,0.004082403657908987,0.4807061933865375,48,traffic_class,classes=urgent_bulk,1.0,0.1,0.72,poisson,urgent_bulk,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3506,1378,1792,1997,0,131,1.378,0.3930405019965773,0.0,0.025,470.3918722786647,400.0,1000.0,1100.0,0.569594980034227,0.03736451796919567,0.6069594980034227,0.4066096193567424,64,1238,158,0.12762520193861066,0.8554119547657512,2268,1220,0.5379188712522046,0.41358024691358025,0.8297758725414367,0.8174991184251548,12.382120226689313,9.28103521649051e-05,0.3947807944262659,0.5949038416373506,81,traffic_class,classes=urgent_bulk,1.0,0.1,0.72,poisson,urgent_bulk,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3506,1368,1772,1995,0,143,1.368,0.390188248716486,0.0,0.025,470.17543859649123,400.0,1000.0,1100.0,0.5690245293782088,0.04078722190530519,0.609811751283514,0.40365889642962527,64,1238,162,0.1308562197092084,0.8521809369951535,2268,1206,0.5317460317460317,0.4144620811287478,0.8200051704269108,0.807067899914649,12.444338459911757,9.212125783207707e-05,0.3894718189221336,0.6004056179693237,82,traffic_class,classes=urgent_bulk,1.0,0.1,0.72,poisson,urgent_bulk,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3506,1368,1772,1995,0,143,1.368,0.390188248716486,0.0,0.025,470.17543859649123,400.0,1000.0,1100.0,0.5690245293782088,0.04078722190530519,0.609811751283514,0.40365889642962527,64,1238,162,0.1308562197092084,0.8521809369951535,2268,1206,0.5317460317460317,0.4144620811287478,0.8200051704269108,0.807067899914649,12.444338459911757,9.212125783207707e-05,0.3894718189221336,0.6004056179693237,82,traffic_class,classes=urgent_bulk,1.0,0.1,0.72,poisson,urgent_bulk,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,18066,14708,5557,2591,0,767,2.9416,0.8141259825085797,0.0,0.025,444.75795485450095,400.0,1000.0,1300.0,0.14341857633122992,0.04245544116019041,0.18587401749142035,0.8445592879701407,533,0,0,0.0,0.0,0,0,0.0,0.0,0.6397883544554177,0.9306321239220186,12.833693270953287,0.00012691456728964917,0.22458083085370145,0.875749918491954,106,packet_size,packet_bits=2400,1.0,0.1,0.72,poisson,single,2400,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,18066,3405,8,12874,0,1787,0.681,0.18847558950514778,0.0,0.025,470.54331864904555,200.0,1300.0,1600.0,0.7126093213771726,0.09891508911767961,0.8115244104948522,0.19552110249784668,533,0,0,0.0,0.0,0,0,0.0,0.0,0.7004866964305404,0.5503529586680509,13.245472851216809,1.2647136373950297e-06,0.0030065865982361662,0.44931945757137637,34,packet_size,packet_bits=2400,1.0,0.1,0.72,poisson,single,2400,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,18066,14216,4395,2940,0,910,2.8432,0.7868925052584966,0.0,0.025,679.3472144063028,700.0000000000001,1200.0000000000002,1400.0000000000002,0.16273663234805713,0.05037086239344625,0.21310749474150337,0.8163077806488659,533,0,0,0.0,0.0,0,0,0.0,0.0,0.7510101595297757,0.9691567739075196,12.317576768900334,0.00010633809328429972,0.19056820212786366,0.6151953767924305,103,packet_size,packet_bits=2400,1.0,0.1,0.72,poisson,single,2400,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,18066,14243,5202,2830,0,993,2.8486,0.788387025351489,0.0,0.025,703.349013550516,700.0000000000001,1200.0000000000002,1500.0,0.15664784678401417,0.054965127864496845,0.211612974648511,0.8178581682457652,476,0,0,0.0,0.0,0,0,0.0,0.0,0.7606724279193933,0.9727402386580738,12.081988942483232,0.00013540551639004556,0.22265722567538698,0.6026427379596716,102,packet_size,packet_bits=2400,1.0,0.1,0.72,poisson,single,2400,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,18066,14243,5202,2830,0,993,2.8486,0.788387025351489,0.0,0.025,703.349013550516,700.0000000000001,1200.0000000000002,1500.0,0.15664784678401417,0.054965127864496845,0.211612974648511,0.8178581682457652,476,0,0,0.0,0.0,0,0,0.0,0.0,0.7606724279193933,0.9727402386580738,12.081988942483232,0.00013540551639004556,0.22265722567538698,0.6026427379596716,102,packet_size,packet_bits=2400,1.0,0.1,0.72,poisson,single,2400,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,4535,2230,454,2004,0,301,1.784,0.49173098125689085,0.0,0.025,328.8789237668162,200.0,1100.0,1500.0,0.44189636163175305,0.06637265711135612,0.5082690187431091,0.510064043915828,143,0,0,0.0,0.0,0,0,0.0,0.0,0.7355958327724667,0.7977167725886135,16.063742710865252,1.2293768836514646e-05,0.0819524881448181,1.364360509484214,107,packet_size,packet_bits=9600,1.0,0.1,0.72,poisson,single,9600,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,4535,797,3,3285,0,453,0.6376,0.17574421168687981,0.0,0.025,436.26097867001255,200.0,1300.0,1600.0,0.7243660418963617,0.09988974641675855,0.8242557883131202,0.1822964318389753,143,0,0,0.0,0.0,0,0,0.0,0.0,0.7185662814834926,0.5666835257682079,13.622987106901551,4.057808214768303e-07,0.0038464466477004006,0.45079224421176295,32,packet_size,packet_bits=9600,1.0,0.1,0.72,poisson,single,9600,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,4535,2320,2369,1856,0,359,1.856,0.5115766262403528,0.0,0.025,671.3793103448276,600.0000000000001,1300.0,1600.0,0.40926130099228225,0.07916207276736494,0.4884233737596472,0.5306495882891126,143,0,0,0.0,0.0,0,0,0.0,0.0,0.8539710191835679,0.8306696531421983,12.152591830955988,0.00010325844076036726,0.4055445074551667,0.5729722423931953,89,packet_size,packet_bits=9600,1.0,0.1,0.72,poisson,single,9600,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,4535,2361,2475,1827,0,347,1.8888,0.5206174200661522,0.0,0.025,686.8699703515459,700.0000000000001,1300.0,1500.0,0.40286659316427786,0.07651598676957001,0.47938257993384786,0.5400274473924978,143,0,0,0.0,0.0,0,0,0.0,0.0,0.8555719869261885,0.8422468175553725,11.963451067080317,0.0001119541997147185,0.42139439256941164,0.5581721289099787,88,packet_size,packet_bits=9600,1.0,0.1,0.72,poisson,single,9600,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,4535,2356,2431,1844,0,335,1.8848,0.5195148842337376,0.0,0.025,680.2631578947369,700.0000000000001,1300.0,1544.9999999999818,0.40661521499448733,0.07386990077177508,0.4804851157662624,0.5388838060384263,143,0,0,0.0,0.0,0,0,0.0,0.0,0.8313006857695701,0.8274192045050941,12.145894014171102,0.00011141546629274701,0.4144968767606467,0.6024380511172939,92,packet_size,packet_bits=9600,1.0,0.1,0.72,poisson,single,9600,1.2,18.0,70.0,ber,perfect,True,False
