predictor,scenario_id,actor_id,anchor_index,horizon_steps,ade_m,fde_m,range_mae_m,bearing_mae_deg,snr_mae_db,outage_f1,outage_auroc,link_lifetime_error_steps,link_lifetime_error_s,predicted_link_lifetime_s,actual_link_lifetime_s,actual_link_lifetime_censored,outage_positive_steps
imm,synthetic-20260827-v5-slots120-dt0.100000,vehicle-4,89,10,0.16097208322835027,0.27232297477240147,0.1582087966920284,0.020929977425246528,0.012314755591371985,1.0,nan,0.0,0.0,0.0,0.0,False,10
constant_acceleration,synthetic-20260827-v5-slots120-dt0.100000,vehicle-0,89,10,0.004814052793081646,0.012971474641723494,0.0034711494335553537,0.0021001455287967923,0.0005090868371313562,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
constant_acceleration,synthetic-20260827-v5-slots120-dt0.100000,vehicle-1,89,10,0.011407823485505845,0.02111339373961387,0.011343101534951217,0.0013091500703434045,0.0025717976747760217,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
constant_acceleration,synthetic-20260827-v5-slots120-dt0.100000,vehicle-2,89,10,0.005779784366104085,0.0107859757663778,0.00520356829147488,0.001131594328181666,0.0006404646352670795,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
constant_acceleration,synthetic-20260827-v5-slots120-dt0.100000,vehicle-3,89,10,0.007213243397125297,0.013506813533246929,0.007171048673775715,0.0005790652860748709,0.0014124011858040574,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
constant_acceleration,synthetic-20260827-v5-slots120-dt0.100000,vehicle-4,89,10,0.008682837469860986,0.0157972527290343,0.008651109686769586,0.0008252084415644801,0.0006699036605301245,1.0,nan,0.0,0.0,0.0,0.0,False,10
oracle,synthetic-20260827-v5-slots120-dt0.100000,vehicle-0,89,10,0.0,0.0,0.0,0.0,0.0,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
oracle,synthetic-20260827-v5-slots120-dt0.100000,vehicle-1,89,10,0.0,0.0,0.0,0.0,0.0,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
oracle,synthetic-20260827-v5-slots120-dt0.100000,vehicle-2,89,10,0.0,0.0,0.0,0.0,0.0,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
oracle,synthetic-20260827-v5-slots120-dt0.100000,vehicle-3,89,10,0.0,0.0,0.0,0.0,0.0,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
oracle,synthetic-20260827-v5-slots120-dt0.100000,vehicle-4,89,10,0.0,0.0,0.0,0.0,0.0,1.0,nan,0.0,0.0,0.0,0.0,False,10
last_position,synthetic-20260827-v5-slots120-dt0.100000,vehicle-0,94,10,1.21631487244442,2.2296202534914307,1.2098073009695085,0.2265671012168719,0.11778323018124848,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
last_position,synthetic-20260827-v5-slots120-dt0.100000,vehicle-1,94,10,1.1020904989723692,2.064935037014656,1.091944174704743,0.10615451956278654,0.2452919246155826,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
last_position,synthetic-20260827-v5-slots120-dt0.100000,vehicle-2,94,10,1.1824875175018712,2.1786773512639703,1.1822076942759026,0.1688418905139987,0.14825529280284738,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
last_position,synthetic-20260827-v5-slots120-dt0.100000,vehicle-3,94,10,1.153413337086572,2.133648740332936,1.1065563826490596,0.25631124110232173,0.1678107150221754,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
last_position,synthetic-20260827-v5-slots120-dt0.100000,vehicle-4,94,10,0.7592774037315047,1.3340408674652264,0.7549378760055078,0.11875257716240531,0.05876875343626953,1.0,nan,0.0,0.0,0.0,0.0,False,10
constant_velocity,synthetic-20260827-v5-slots120-dt0.100000,vehicle-0,94,10,0.03308908753460514,0.08168627678989204,0.02448545711718566,0.0069742134219095515,0.002229865079059401,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
